Person567,83,7/30/2021
Person465,123,7/30/2021
Person669,139,7/30/2021
Person431,69,7/30/2021
Person596,121,7/30/2021
Person265,47,7/30/2021
Person780,55,7/30/2021
Person117,93,7/30/2021
Person435,75,7/30/2021
Person799,30,7/30/2021
Person42,39,7/30/2021
Person408,131,7/30/2021
Person221,120,7/30/2021
Person804,48,7/30/2021
Person297,25,7/30/2021
Person462,140,7/30/2021
Person333,36,7/30/2021
Person44,50,7/30/2021
Person368,140,7/30/2021
Person825,69,7/30/2021
Person672,64,7/30/2021
Person261,118,7/30/2021
Person42,35,7/30/2021
Person156,30,7/30/2021
Person80,149,7/30/2021
Person751,40,7/30/2021
Person530,13,7/30/2021
Person966,105,7/30/2021
Person941,127,7/30/2021
Person741,8,7/30/2021
Person273,22,7/30/2021
Person994,97,7/30/2021
Person99,40,7/30/2021
Person216,141,7/30/2021
Person491,55,7/30/2021
Person116,34,7/30/2021
Person898,143,7/30/2021
Person647,68,7/30/2021
Person852,29,7/30/2021
Person453,93,7/30/2021
Person637,126,7/30/2021
Person416,118,7/31/2021
Person965,1,7/31/2021
Person974,88,7/31/2021
Person85,43,7/31/2021
Person684,114,7/31/2021
Person48,102,7/31/2021
Person297,147,7/31/2021
Person605,23,7/31/2021
Person139,110,7/31/2021
Person807,48,7/31/2021
Person887,3,7/31/2021
Person965,43,7/31/2021
Person181,122,7/31/2021
Person457,56,7/31/2021
Person866,146,7/31/2021
Person95,110,7/31/2021
Person96,144,7/31/2021
Person227,81,7/31/2021
Person21,75,7/31/2021
Person550,105,7/31/2021
Person529,17,7/31/2021
Person283,112,7/31/2021
Person67,111,7/31/2021
Person299,68,7/31/2021
Person509,3,7/31/2021
Person800,17,7/31/2021
Person938,80,7/31/2021
Person253,1,7/31/2021
Person129,24,7/31/2021
Person848,93,7/31/2021
Person773,106,7/31/2021
Person76,8,7/31/2021
Person35,66,7/31/2021
Person832,7,7/31/2021
Person438,108,7/31/2021
Person79,19,7/31/2021
Person330,133,7/31/2021
Person934,94,7/31/2021
Person290,103,7/31/2021
Person557,57,7/31/2021
Person487,62,7/31/2021
Person144,125,7/31/2021
Person124,120,7/31/2021
Person733,31,7/31/2021
Person288,74,7/31/2021
Person958,70,7/31/2021
Person988,54,7/31/2021
Person314,117,7/31/2021
Person509,15,7/31/2021
Person860,86,7/31/2021
Person736,29,7/31/2021
Person403,62,7/31/2021
Person1000,30,7/31/2021
Person53,127,7/31/2021
Person293,27,7/31/2021
Person995,116,7/31/2021
Person671,107,7/31/2021
Person864,141,7/31/2021
Person241,72,7/31/2021
Person993,92,7/31/2021
Person512,115,7/31/2021
Person737,35,7/31/2021
Person560,127,7/31/2021
Person712,35,7/31/2021
Person682,142,7/31/2021
Person192,109,7/31/2021
Person109,134,7/31/2021
Person296,23,7/31/2021
Person293,103,7/31/2021
Person586,41,7/31/2021
Person6,17,7/31/2021
Person812,135,7/31/2021
Person21,115,7/31/2021
Person145,32,7/31/2021
Person399,106,8/1/2021
Person588,124,8/1/2021
Person839,107,8/1/2021
Person419,142,8/1/2021
Person580,1,8/1/2021
Person333,29,8/1/2021
Person67,49,8/1/2021
Person239,99,8/1/2021
Person302,48,8/1/2021
Person482,6,8/1/2021
Person980,66,8/1/2021
Person781,116,8/1/2021
Person519,78,8/1/2021
Person605,133,8/1/2021
Person911,135,8/1/2021
Person585,113,8/1/2021
Person833,11,8/1/2021
Person864,49,8/1/2021
Person320,120,8/1/2021
Person221,99,8/1/2021
Person903,142,8/1/2021
Person262,2,8/1/2021
Person845,82,8/1/2021
Person880,67,8/1/2021
Person442,147,8/1/2021
Person966,9,8/1/2021
Person304,33,8/1/2021
Person817,73,8/1/2021
Person122,143,8/1/2021
Person44,54,8/1/2021
Person265,93,8/1/2021
Person808,78,8/1/2021
Person33,34,8/1/2021
Person599,21,8/1/2021
Person329,108,8/1/2021
Person442,11,8/1/2021
Person745,2,8/1/2021
Person365,24,8/1/2021
Person572,63,8/1/2021
Person312,97,8/1/2021
Person434,46,8/1/2021
Person556,125,8/1/2021
Person521,17,8/1/2021
Person186,52,8/1/2021
Person531,137,8/1/2021
Person309,7,8/1/2021
Person51,56,8/1/2021
Person227,142,8/1/2021
Person676,14,8/1/2021
Person695,65,8/1/2021
Person60,32,8/1/2021
Person442,91,8/1/2021
Person914,118,8/1/2021
Person11,74,8/1/2021
Person564,35,8/1/2021
Person486,107,8/1/2021
Person454,118,8/1/2021
Person521,106,8/1/2021
Person86,75,8/1/2021
Person211,106,8/1/2021
Person507,115,8/1/2021
Person272,45,8/1/2021
Person658,2,8/1/2021
Person646,124,8/1/2021
Person707,46,8/1/2021
Person195,5,8/1/2021
Person626,108,8/1/2021
Person348,32,8/1/2021
Person262,34,8/1/2021
Person404,89,8/1/2021
Person64,124,8/1/2021
Person148,72,8/1/2021
Person95,73,8/1/2021
Person946,17,8/1/2021
Person320,13,8/1/2021
Person883,113,8/1/2021
Person146,72,8/1/2021
Person949,134,8/1/2021
Person386,50,8/1/2021
Person751,130,8/1/2021
Person681,4,8/2/2021
Person672,5,8/2/2021
Person692,75,8/2/2021
Person272,25,8/2/2021
Person869,111,8/2/2021
Person250,35,8/2/2021
Person764,7,8/2/2021
Person996,17,8/2/2021
Person574,41,8/2/2021
Person429,38,8/2/2021
Person117,82,8/2/2021
Person605,100,8/2/2021
Person542,14,8/2/2021
Person340,78,8/2/2021
Person108,103,8/2/2021
Person682,76,8/2/2021
Person556,134,8/2/2021
Person276,33,8/2/2021
Person303,67,8/2/2021
Person659,2,8/2/2021
Person840,18,8/2/2021
Person135,12,8/2/2021
Person705,28,8/2/2021
Person591,88,8/2/2021
Person563,76,8/2/2021
Person10,114,8/2/2021
Person820,28,8/2/2021
Person621,66,8/2/2021
Person219,17,8/2/2021
Person585,31,8/2/2021
Person918,125,8/2/2021
Person949,49,8/2/2021
Person712,82,8/2/2021
Person276,120,8/2/2021
Person538,27,8/2/2021
Person764,50,8/2/2021
Person922,122,8/2/2021
Person821,38,8/2/2021
Person232,92,8/2/2021
Person745,99,8/2/2021
Person241,142,8/2/2021
Person951,121,8/2/2021
Person754,10,8/2/2021
Person816,126,8/2/2021
Person880,91,8/2/2021
Person538,134,8/2/2021
Person551,98,8/2/2021
Person465,84,8/2/2021
Person601,35,8/2/2021
Person791,123,8/2/2021
Person219,51,8/2/2021
Person584,97,8/2/2021
Person566,17,8/2/2021
Person687,52,8/2/2021
Person927,98,8/2/2021
Person90,68,8/2/2021
Person624,131,8/2/2021
Person328,130,8/2/2021
Person16,71,8/2/2021
Person335,50,8/2/2021
Person681,34,8/2/2021
Person849,99,8/2/2021
Person145,91,8/2/2021
Person667,57,8/2/2021
Person106,127,8/2/2021
Person584,80,8/2/2021
Person537,9,8/2/2021
Person316,113,8/2/2021
Person116,149,8/2/2021
Person796,82,8/2/2021
Person203,104,8/2/2021
Person307,126,8/2/2021
Person624,84,8/2/2021
Person592,43,8/2/2021
Person293,36,8/3/2021
Person826,19,8/3/2021
Person429,146,8/3/2021
Person872,79,8/3/2021
Person63,103,8/3/2021
Person124,15,8/3/2021
Person497,13,8/3/2021
Person711,52,8/3/2021
Person869,29,8/3/2021
Person147,32,8/3/2021
Person918,28,8/3/2021
Person373,45,8/3/2021
Person898,67,8/3/2021
Person30,138,8/3/2021
Person976,17,8/3/2021
Person816,32,8/3/2021
Person489,47,8/3/2021
Person94,33,8/3/2021
Person820,133,8/3/2021
Person686,94,8/3/2021
Person322,115,8/3/2021
Person476,5,8/3/2021
Person388,86,8/3/2021
Person587,9,8/3/2021
Person862,141,8/3/2021
Person234,100,8/3/2021
Person158,92,8/3/2021
Person947,105,8/3/2021
Person188,139,8/3/2021
Person826,66,8/3/2021
Person652,141,8/3/2021
Person799,113,8/3/2021
Person274,149,8/3/2021
Person652,100,8/3/2021
Person396,16,8/3/2021
Person11,119,8/3/2021
Person929,99,8/3/2021
Person162,76,8/3/2021
Person401,79,8/3/2021
Person272,44,8/3/2021
Person227,71,8/3/2021
Person593,25,8/3/2021
Person69,134,8/3/2021
Person202,90,8/3/2021
Person630,106,8/3/2021
Person722,105,8/3/2021
Person17,2,8/3/2021
Person272,134,8/3/2021
Person346,137,8/3/2021
Person796,9,8/3/2021
Person278,21,8/3/2021
Person551,13,8/3/2021
Person235,147,8/3/2021
Person784,41,8/3/2021
Person946,20,8/3/2021
Person725,70,8/3/2021
Person737,138,8/3/2021
Person919,110,8/3/2021
Person783,49,8/3/2021
Person52,87,8/3/2021
Person152,49,8/3/2021
Person450,82,8/3/2021
Person595,146,8/3/2021
Person413,75,8/3/2021
Person862,40,8/3/2021
Person370,129,8/3/2021
Person754,136,8/3/2021
Person589,118,8/3/2021
Person64,146,8/3/2021
Person77,78,8/4/2021
Person420,70,8/4/2021
Person992,14,8/4/2021
Person770,54,8/4/2021
Person327,36,8/4/2021
Person285,51,8/4/2021
Person542,90,8/4/2021
Person457,33,8/4/2021
Person844,43,8/4/2021
Person19,28,8/4/2021
Person723,63,8/4/2021
Person531,16,8/4/2021
Person917,4,8/4/2021
Person34,23,8/4/2021
Person136,146,8/4/2021
Person904,82,8/4/2021
Person716,126,8/4/2021
Person466,91,8/4/2021
Person128,134,8/4/2021
Person860,9,8/4/2021
Person972,87,8/4/2021
Person324,104,8/4/2021
Person923,113,8/4/2021
Person125,81,8/4/2021
Person31,54,8/4/2021
Person44,106,8/4/2021
Person207,138,8/4/2021
Person541,110,8/4/2021
Person720,15,8/4/2021
Person744,9,8/4/2021
Person845,64,8/4/2021
Person737,39,8/4/2021
Person979,122,8/4/2021
Person71,1,8/4/2021
Person44,129,8/4/2021
Person199,111,8/4/2021
Person304,85,8/4/2021
Person417,80,8/4/2021
Person587,88,8/4/2021
Person299,33,8/4/2021
Person187,51,8/4/2021
Person189,130,8/4/2021
Person326,112,8/4/2021
Person822,146,8/4/2021
Person559,93,8/4/2021
Person193,99,8/4/2021
Person815,11,8/4/2021
Person797,75,8/4/2021
Person191,24,8/4/2021
Person567,55,8/4/2021
Person223,8,8/4/2021
Person764,123,8/4/2021
Person944,22,8/4/2021
Person58,54,8/4/2021
Person279,105,8/4/2021
Person281,30,8/4/2021
Person598,45,8/4/2021
Person71,51,8/4/2021
Person961,119,8/4/2021
Person312,43,8/4/2021
Person281,142,8/4/2021
Person693,143,8/4/2021
Person728,77,8/4/2021
Person669,60,8/4/2021
Person335,90,8/4/2021
Person667,114,8/4/2021
Person92,87,8/4/2021
Person401,40,8/4/2021
Person670,8,8/4/2021
Person543,129,8/4/2021
Person122,82,8/5/2021
Person844,90,8/5/2021
Person207,84,8/5/2021
Person955,100,8/5/2021
Person596,124,8/5/2021
Person677,103,8/5/2021
Person122,53,8/5/2021
Person491,54,8/5/2021
Person572,87,8/5/2021
Person192,31,8/5/2021
Person756,54,8/5/2021
Person59,69,8/5/2021
Person195,42,8/5/2021
Person805,25,8/5/2021
Person684,75,8/5/2021
Person268,4,8/5/2021
Person603,144,8/5/2021
Person527,126,8/5/2021
Person691,7,8/5/2021
Person888,87,8/5/2021
Person226,108,8/5/2021
Person464,85,8/5/2021
Person134,56,8/5/2021
Person762,23,8/5/2021
Person278,12,8/5/2021
Person978,120,8/5/2021
Person933,30,8/5/2021
Person190,135,8/5/2021
Person551,143,8/5/2021
Person669,102,8/5/2021
Person994,114,8/5/2021
Person851,33,8/5/2021
Person28,17,8/5/2021
Person677,147,8/5/2021
Person459,77,8/5/2021
Person756,149,8/5/2021
Person720,65,8/5/2021
Person448,48,8/5/2021
Person67,136,8/5/2021
Person383,102,8/5/2021
Person321,109,8/5/2021
Person92,86,8/5/2021
Person420,111,8/5/2021
Person808,138,8/5/2021
Person523,120,8/5/2021
Person552,38,8/5/2021
Person492,79,8/5/2021
Person825,47,8/5/2021
Person334,56,8/5/2021
Person781,56,8/5/2021
Person684,7,8/5/2021
Person80,49,8/5/2021
Person190,122,8/5/2021
Person750,62,8/5/2021
Person417,81,8/5/2021
Person219,49,8/5/2021
Person616,63,8/5/2021
Person4,31,8/5/2021
Person732,114,8/5/2021
Person231,78,8/5/2021
Person703,123,8/5/2021
Person530,15,8/5/2021
Person174,4,8/5/2021
Person973,5,8/5/2021
Person177,45,8/6/2021
Person719,1,8/6/2021
Person131,44,8/6/2021
Person812,123,8/6/2021
Person821,129,8/6/2021
Person899,139,8/6/2021
Person387,99,8/6/2021
Person261,86,8/6/2021
Person447,62,8/6/2021
Person818,25,8/6/2021
Person476,37,8/6/2021
Person764,145,8/6/2021
Person557,117,8/6/2021
Person677,72,8/6/2021
Person872,70,8/6/2021
Person934,40,8/6/2021
Person479,54,8/6/2021
Person77,104,8/6/2021
Person989,122,8/6/2021
Person546,106,8/6/2021
Person947,59,8/6/2021
Person493,34,8/6/2021
Person344,53,8/6/2021
Person310,3,8/6/2021
Person795,97,8/6/2021
Person359,106,8/6/2021
Person486,111,8/6/2021
Person465,102,8/6/2021
Person828,131,8/6/2021
Person653,92,8/6/2021
Person789,128,8/6/2021
Person851,84,8/6/2021
Person980,105,8/6/2021
Person173,96,8/6/2021
Person459,50,8/6/2021
Person910,71,8/6/2021
Person172,13,8/6/2021
Person951,122,8/6/2021
Person540,120,8/6/2021
Person154,68,8/6/2021
Person542,132,8/6/2021
Person904,139,8/6/2021
Person925,73,8/6/2021
Person996,120,8/6/2021
Person476,138,8/6/2021
Person739,111,8/6/2021
Person769,149,8/6/2021
Person419,145,8/6/2021
Person868,35,8/6/2021
Person318,57,8/6/2021
Person360,12,8/6/2021
Person992,132,8/6/2021
Person867,21,8/6/2021
Person804,63,8/6/2021
Person435,48,8/6/2021
Person939,104,8/6/2021
Person802,62,8/6/2021
Person238,123,8/6/2021
Person873,91,8/6/2021
Person160,108,8/6/2021
Person513,46,8/6/2021
Person520,15,8/6/2021
Person333,102,8/6/2021
Person21,131,8/6/2021
Person544,87,8/6/2021
Person128,104,8/6/2021
Person761,30,8/6/2021
Person925,14,8/7/2021
Person767,15,8/7/2021
Person179,6,8/7/2021
Person317,46,8/7/2021
Person813,147,8/7/2021
Person394,76,8/7/2021
Person783,121,8/7/2021
Person448,44,8/7/2021
Person416,111,8/7/2021
Person439,19,8/7/2021
Person658,45,8/7/2021
Person474,128,8/7/2021
Person524,52,8/7/2021
Person428,23,8/7/2021
Person764,127,8/7/2021
Person823,71,8/7/2021
Person635,88,8/7/2021
Person259,145,8/7/2021
Person270,132,8/7/2021
Person469,53,8/7/2021
Person484,125,8/7/2021
Person439,84,8/7/2021
Person369,95,8/7/2021
Person315,116,8/7/2021
Person67,130,8/7/2021
Person890,140,8/7/2021
Person492,84,8/7/2021
Person132,144,8/7/2021
Person193,90,8/7/2021
Person265,20,8/7/2021
Person822,82,8/7/2021
Person575,61,8/7/2021
Person167,17,8/7/2021
Person765,148,8/7/2021
Person281,2,8/7/2021
Person654,95,8/7/2021
Person136,28,8/7/2021
Person41,89,8/7/2021
Person343,117,8/7/2021
Person650,135,8/7/2021
Person547,119,8/7/2021
Person757,107,8/7/2021
Person39,149,8/7/2021
Person54,144,8/7/2021
Person714,137,8/7/2021
Person887,117,8/7/2021
Person542,71,8/7/2021
Person480,36,8/7/2021
Person716,103,8/7/2021
Person115,114,8/7/2021
Person419,100,8/7/2021
Person98,38,8/7/2021
Person90,130,8/7/2021
Person452,21,8/7/2021
Person996,19,8/7/2021
Person873,35,8/7/2021
Person119,40,8/7/2021
Person82,109,8/7/2021
Person337,130,8/7/2021
Person185,66,8/7/2021
Person59,113,8/7/2021
Person692,81,8/7/2021
Person356,15,8/7/2021
Person378,125,8/7/2021
Person941,33,8/7/2021
Person24,109,8/7/2021
Person539,74,8/7/2021
Person863,122,8/7/2021
Person170,56,8/7/2021
Person606,22,8/7/2021
Person148,100,8/7/2021
Person534,78,8/7/2021
Person664,101,8/8/2021
Person688,59,8/8/2021
Person315,78,8/8/2021
Person890,118,8/8/2021
Person428,10,8/8/2021
Person469,136,8/8/2021
Person582,142,8/8/2021
Person701,22,8/8/2021
Person557,44,8/8/2021
Person167,45,8/8/2021
Person188,108,8/8/2021
Person895,129,8/8/2021
Person7,89,8/8/2021
Person785,78,8/8/2021
Person770,77,8/8/2021
Person633,108,8/8/2021
Person396,86,8/8/2021
Person671,102,8/8/2021
Person777,30,8/8/2021
Person239,68,8/8/2021
Person730,123,8/8/2021
Person108,14,8/8/2021
Person577,127,8/8/2021
Person740,145,8/8/2021
Person638,45,8/8/2021
Person871,33,8/8/2021
Person43,97,8/8/2021
Person643,82,8/8/2021
Person29,71,8/8/2021
Person113,94,8/8/2021
Person422,51,8/8/2021
Person641,59,8/8/2021
Person595,62,8/8/2021
Person98,95,8/8/2021
Person605,114,8/8/2021
Person600,6,8/8/2021
Person257,136,8/8/2021
Person388,134,8/8/2021
Person515,43,8/8/2021
Person462,64,8/8/2021
Person888,133,8/8/2021
Person314,80,8/8/2021
Person20,125,8/8/2021
Person351,6,8/8/2021
Person782,5,8/8/2021
Person851,37,8/8/2021
Person660,134,8/8/2021
Person624,60,8/8/2021
Person289,58,8/8/2021
Person15,120,8/8/2021
Person211,55,8/8/2021
Person155,28,8/8/2021
Person734,76,8/8/2021
Person188,9,8/8/2021
Person293,111,8/8/2021
Person670,114,8/8/2021
Person857,48,8/8/2021
Person800,116,8/8/2021
Person597,108,8/8/2021
Person520,97,8/8/2021
Person705,34,8/8/2021
Person728,67,8/8/2021
Person363,25,8/8/2021
Person881,81,8/8/2021
Person489,33,8/8/2021
Person819,88,8/8/2021
Person770,73,8/8/2021
Person981,79,8/8/2021
Person47,147,8/8/2021
Person306,16,8/8/2021
Person127,146,8/8/2021
Person372,66,8/8/2021
Person453,40,8/8/2021
Person992,53,8/8/2021
Person1,112,8/8/2021
Person832,44,8/8/2021
Person364,83,8/8/2021
Person983,146,8/8/2021
Person478,70,8/9/2021
Person10,112,8/9/2021
Person623,25,8/9/2021
Person612,125,8/9/2021
Person678,18,8/9/2021
Person763,69,8/9/2021
Person61,136,8/9/2021
Person909,98,8/9/2021
Person30,35,8/9/2021
Person635,68,8/9/2021
Person988,143,8/9/2021
Person678,83,8/9/2021
Person826,72,8/9/2021
Person166,121,8/9/2021
Person53,55,8/9/2021
Person670,146,8/9/2021
Person742,1,8/9/2021
Person630,55,8/9/2021
Person684,96,8/9/2021
Person357,26,8/9/2021
Person705,45,8/9/2021
Person870,134,8/9/2021
Person763,89,8/9/2021
Person379,38,8/9/2021
Person103,49,8/9/2021
Person852,10,8/9/2021
Person546,124,8/9/2021
Person967,74,8/9/2021
Person569,141,8/9/2021
Person993,75,8/9/2021
Person496,1,8/9/2021
Person806,111,8/9/2021
Person781,31,8/9/2021
Person338,149,8/9/2021
Person586,95,8/9/2021
Person721,35,8/9/2021
Person958,143,8/9/2021
Person302,125,8/9/2021
Person205,117,8/9/2021
Person635,76,8/9/2021
Person335,27,8/9/2021
Person178,18,8/9/2021
Person971,69,8/9/2021
Person59,145,8/9/2021
Person412,144,8/9/2021
Person170,130,8/9/2021
Person169,84,8/9/2021
Person978,71,8/9/2021
Person929,42,8/9/2021
Person695,85,8/9/2021
Person676,25,8/9/2021
Person580,119,8/9/2021
Person577,25,8/9/2021
Person789,83,8/9/2021
Person79,130,8/9/2021
Person903,92,8/9/2021
Person213,94,8/9/2021
Person52,21,8/9/2021
Person882,10,8/9/2021
Person521,109,8/9/2021
Person44,124,8/9/2021
Person614,44,8/9/2021
Person34,78,8/9/2021
Person811,143,8/9/2021
Person289,137,8/9/2021
Person920,129,8/9/2021
Person929,30,8/9/2021
Person458,2,8/9/2021
Person215,6,8/9/2021
Person103,98,8/9/2021
Person758,143,8/9/2021
Person277,9,8/9/2021
Person108,80,8/9/2021
Person774,34,8/9/2021
Person678,3,8/9/2021
Person542,8,8/9/2021
Person71,8,8/9/2021
Person953,5,8/9/2021
Person411,106,8/9/2021
Person617,92,8/9/2021
Person154,129,8/9/2021
Person567,22,8/9/2021
Person259,59,8/9/2021
Person672,101,8/9/2021
Person233,142,8/9/2021
Person53,99,8/9/2021
Person147,48,8/9/2021
Person407,141,8/9/2021
Person783,14,8/9/2021
Person856,66,8/9/2021
Person754,87,8/9/2021
Person225,58,8/10/2021
Person959,92,8/10/2021
Person516,82,8/10/2021
Person603,26,8/10/2021
Person609,114,8/10/2021
Person706,135,8/10/2021
Person823,106,8/10/2021
Person818,33,8/10/2021
Person47,61,8/10/2021
Person450,83,8/10/2021
Person639,32,8/10/2021
Person760,90,8/10/2021
Person453,78,8/10/2021
Person300,140,8/10/2021
Person670,143,8/10/2021
Person875,59,8/10/2021
Person164,29,8/10/2021
Person337,112,8/10/2021
Person266,71,8/10/2021
Person138,39,8/10/2021
Person993,35,8/10/2021
Person8,125,8/10/2021
Person792,66,8/10/2021
Person617,105,8/10/2021
Person760,121,8/10/2021
Person982,114,8/10/2021
Person102,36,8/10/2021
Person212,37,8/10/2021
Person910,133,8/10/2021
Person943,119,8/10/2021
Person550,51,8/10/2021
Person916,19,8/10/2021
Person634,41,8/10/2021
Person562,135,8/10/2021
Person30,10,8/10/2021
Person707,52,8/10/2021
Person685,100,8/10/2021
Person560,91,8/10/2021
Person578,110,8/10/2021
Person288,29,8/10/2021
Person656,76,8/10/2021
Person611,81,8/10/2021
Person258,138,8/10/2021
Person772,124,8/10/2021
Person93,62,8/10/2021
Person701,145,8/10/2021
Person67,66,8/10/2021
Person371,81,8/10/2021
Person379,6,8/10/2021
Person465,26,8/10/2021
Person540,87,8/10/2021
Person429,145,8/10/2021
Person680,52,8/10/2021
Person144,47,8/10/2021
Person709,64,8/10/2021
Person500,98,8/10/2021
Person88,51,8/10/2021
Person645,32,8/10/2021
Person988,116,8/10/2021
Person435,19,8/10/2021
Person140,31,8/10/2021
Person508,91,8/10/2021
Person257,34,8/10/2021
Person617,132,8/10/2021
Person903,105,8/10/2021
Person806,148,8/10/2021
Person87,102,8/10/2021
Person315,11,8/10/2021
